8338	240
240	10110
240	10359
240	10643
240	10690
240	10726
240	10737
240	11313
240	12030
240	12874
240	13364
240	14762
240	14855
1068	250
4596	250
5858	250
7549	250
7962	250
10270	250
11676	250
8135	251
254	584
254	1008
254	1068
254	2196
254	2908
254	3519
254	3592
254	3802
254	5858
254	6570
254	7048
254	7337
254	7433
254	7962
254	7970
254	8265
8972	254
254	9905
254	11676
254	12030
254	12701
254	12874
254	13111
1566	264
264	4830
7480	264
8135	264
8694	264
264	10262
264	12860
12984	264
264	14898
6183	266
2934	271
271	4123
5680	271
6183	271
6693	271
6719	271
8135	271
8844	271
12672	271
2972	281
4123	281
11843	281
12672	281
2260	282
2972	282
5075	282
5680	282
282	8548
11843	282
12672	282
306	1296
1566	306
4532	306
4822	306
4830	306
6039	306
8119	306
8548	306
8694	306
10776	306
11571	306
11750	306
12075	306
12984	306
306	13074
13635	306
11843	313
36	345
345	584
345	830
345	1568
345	2737
345	3671
345	4276
345	4677
345	5401
345	6641
345	6984
345	7753
345	7963
345	7970
345	9905
345	10178
345	10270
345	10736
345	11608
345	12144
345	13095
345	13807
345	13817
345	14285
1024	347
2866	347
3404	347
3592	347
347	4879
6821	347
7242	347
8972	347
10690	347
347	11132
347	12609
1163	349
9596	349
2972	352
2972	354
5680	354
8135	354
740	358
789	358
1973	358
7337	358
9903	358
9905	358
12330	358
13986	358
2069	361
2734	361
6183	361
8135	361
8694	361
13635	361
365	743
834	365
1380	365
6039	365
8646	365
8694	365
365	10117
789	376
2972	376
5954	376
7970	376
11843	376
740	386
5680	386
11843	386
31	390
789	390
390	2260
390	3887
7549	390
12956	390
3887	391
393	121
393	584
393	648
393	830
393	1008
393	1024
393	1068
393	2196
393	2582
393	2878
393	3320
393	3857
393	3986
5015	393
393	5452
393	7337
393	9034
393	10270
393	11328
393	12874
393	12956
393	13648
393	13989
393	14860
5680	398
6183	398
11843	399
401	6186
401	12461
789	404
830	404
413	11502
10568	416
789	423
6693	425
11843	425
12276	425
1825	426
1380	427
2972	427
8135	427
11843	427
432	2699
432	5625
6527	432
432	6683
432	14443
14883	432
437	10
437	45
437	730
437	762
437	1135
437	1483
437	1487
437	1611
437	1694
437	1916
437	2207
437	2288
437	2360
437	2849
437	2907
437	2965
437	3058
3203	437
437	3383
437	3443
437	3457
437	3717
437	4064
437	4368
437	4634
437	4831
437	4833
437	4867
437	5016
437	5903
437	5921
437	5963
437	6355
437	6401
437	6472
437	6576
6821	437
437	6869
437	6987
437	7282
437	7828
7845	437
437	7904
437	7964
437	7991
8053	437
437	8293
8338	437
437	8546
437	8609
437	8769
437	8783
437	8823
8858	437
8972	437
437	9105
437	9116
437	9355
437	9869
437	9892
437	9932
437	10368
437	10825
437	10874
437	11027
437	11235
437	11659
437	11707
437	11729
437	12178
437	12283
437	12660
437	13003
437	13059
437	13364
437	13396
437	13462
437	13539
437	14026
437	14047
437	14187
437	14855
437	15073
437	15193
437	15204
789	440
830	440
3887	440
7549	440
3887	441
2972	443
6183	443
11843	443
921	447
447	1413
1825	447
447	2876
2934	447
5075	447
6183	447
8135	447
9196	447
12672	447
2578	448
2972	448
6221	448
11843	448
449	1260
449	1830
449	2499
449	2613
449	3167
449	3671
449	3887
449	4489
449	4596
449	4637
449	5103
449	5452
449	5726
449	5980
449	6920
449	6949
449	7859
8053	449
449	8201
449	8850
449	9208
449	9853
449	11098
449	11328
449	11391
449	11784
449	11887
449	12152
449	12283
449	12490
449	12625
449	12701
449	12964
449	13293
449	13364
449	13391
449	13422
449	14187
449	14551
449	14781
1183	458
2533	458
3167	458
3986	458
4596	458
5401	458
8265	458
9949	458
10105	458
10311	458
11006	458
11178	458
11331	458
11461	458
11862	458
458	12484
14068	458
14551	458
458	15077
8135	462
8694	462
11843	469
470	5646
470	5812
8294	470
470	15026
471	3710
471	5075
11843	471
12672	471
789	484
8135	499
2734	521
8135	521
11843	521
12672	521
7549	522
11843	522
1380	533
6183	533
8135	533
8999	533
10776	533
11817	533
11843	533
1566	539
2069	539
2972	539
539	4078
5204	539
6039	539
6451	539
6527	539
7480	539
539	8501
8694	539
9682	539
12672	539
13473	539
6039	546
8694	546
11750	546
2260	551
2972	551
10432	551
11843	551
822	565
567	2980
3200	567
5103	567
568	789
568	830
568	1008
568	1024
568	1068
568	2582
568	3592
568	7337
568	8694
568	11006
568	12672
568	13111
584	51
584	182
254	584
345	584
393	584
584	606
648	584
584	657
686	584
584	840
584	963
996	584
584	1024
1307	584
584	1329
1580	584
584	1705
584	1838
584	1916
2004	584
584	2238
2371	584
584	2398
584	2482
584	2582
584	2596
2601	584
584	2674
2737	584
2908	584
584	3009
584	3051
3212	584
584	3327
3333	584
584	3357
584	3500
584	3549
3603	584
584	3833
3933	584
584	4014
4047	584
4086	584
4251	584
584	4310
584	4424
584	4489
584	4550
584	4596
584	4823
584	4867
584	4879
584	4992
584	5021
584	5236
584	5731
5881	584
5980	584
6602	584
6745	584
584	6803
6815	584
6821	584
6874	584
584	6888
6961	584
6984	584
584	7313
7335	584
7398	584
584	7433
584	7456
7859	584
584	8362
8717	584
8728	584
8793	584
8850	584
8972	584
9025	584
584	9208
9358	584
9593	584
584	9607
9877	584
9944	584
9949	584
584	9969
584	10110
584	10217
10341	584
10397	584
10500	584
10571	584
584	10726
584	10737
584	10800
584	10837
11006	584
584	11225
11305	584
584	11407
11608	584
584	11668
584	11682
584	11973
12144	584
584	12152
584	12283
12428	584
12516	584
584	12537
584	12582
584	12593
12625	584
12739	584
584	12793
584	12964
584	13105
584	13208
584	13336
584	13391
13540	584
13598	584
13621	584
13648	584
584	13761
584	13823
13901	584
584	14187
14238	584
14369	584
14543	584
584	14551
584	14586
584	14683
584	14777
584	14855
584	15015
584	15138
1380	595
4822	595
12554	595
13635	595
437	606
584	606
822	606
4520	606
606	5858
7242	606
606	7433
7962	606
7970	606
606	8705
9747	606
10270	606
606	10364
11328	606
12625	606
13807	606
1184	614
1933	614
614	6210
13522	614
15070	614
620	1362
620	2322
620	3132
620	4866
620	5707
620	7421
620	8365
620	9357
620	9481
620	9680
620	9905
620	10117
620	10691
620	12568
620	12893
620	12943
620	13133
620	13317
620	14419
620	14860
621	121
621	182
621	357
621	393
621	686
621	697
621	818
621	1067
621	1602
621	1651
621	1881
621	2399
621	2499
621	2593
621	2876
621	3203
621	3217
621	3362
621	3393
621	3577
621	3665
621	3887
621	4084
621	4417
621	4431
621	4489
621	4587
621	4617
621	4631
621	4677
621	4821
621	4867
621	4890
621	5014
621	5015
621	5274
621	5342
621	5906
621	6059
621	6570
621	6608
621	6657
621	6815
621	6876
621	6962
621	7189
621	7313
621	7398
621	7475
621	7482
621	7733
621	7813
621	7845
621	7862
621	8113
621	8168
621	8265
621	8338
621	8347
621	8465
621	8793
621	9025
621	9100
621	9350
621	9949
621	10118
621	10130
621	10241
621	10278
621	10346
621	10359
621	10397
621	10547
621	10686
621	11437
621	11457
621	11461
621	11973
621	12378
621	12593
621	12695
621	12912
621	13986
621	14118
621	14285
621	14543
621	14777
621	14781
621	14945
621	15015
621	15220
1580	625
625	1946
625	4131
5147	625
8113	625
10260	625
10690	625
12091	625
625	14530
2260	637
637	2484
6719	637
10432	637
11843	637
789	639
1973	639
2260	639
2734	639
3728	639
648	584
621	648
648	822
648	1068
648	2196
648	2260
648	2674
648	3516
648	3592
648	3802
648	4476
648	4596
648	5452
648	5680
7242	648
648	7337
648	7482
648	7962
648	7970
648	9905
648	10118
648	10359
648	11328
648	11676
648	12701
648	12816
648	12874
648	13266
697	653
789	653
1973	653
10270	653
12144	653
133	656
656	140
834	656
656	1262
656	1433
1566	656
2350	656
656	3091
656	3103
656	4078
4534	656
5463	656
7359	656
656	8069
656	8339
656	8343
8392	656
656	8530
656	8939
9178	656
12129	656
13635	656
584	657
789	657
657	1008
657	2878
657	3519
657	4276
5014	657
7242	657
7337	657
7549	657
657	9853
657	10181
11459	657
657	14551
740	659
789	659
1973	659
3592	659
3887	659
7242	659
10690	659
11843	659
13111	659
14004	659
2972	669
5680	669
8135	669
11843	669
12672	669
2934	672
6183	676
11843	676
8135	677
1380	679
679	3329
4303	679
679	4465
679	4667
679	5146
679	5360
6039	679
679	7739
679	8112
8844	679
679	10271
12075	679
679	12395
12554	679
679	14091
686	182
686	584
621	686
1764	686
686	2596
686	3519
686	3577
686	3933
686	4084
686	4864
686	4925
686	5452
686	5906
686	5911
686	6084
686	6177
686	6641
686	6648
686	6815
686	7313
686	7889
686	8265
686	9604
686	9853
686	9895
686	9905
686	9969
686	10217
686	10437
686	10704
686	10736
686	11337
686	12538
686	13111
686	13447
686	14562
686	14919
6183	687
36	697
697	584
697	653
697	718
697	733
697	822
697	996
697	1172
697	1651
697	2004
697	2499
697	3029
697	3393
697	3665
697	3893
697	3933
697	4879
697	4890
697	5452
697	6648
697	6874
697	6876
7242	697
697	7549
697	7753
697	8265
697	9449
697	9853
697	9905
697	9969
697	10270
697	11642
697	12378
697	12912
697	13003
697	13013
697	13336
697	13648
697	14061
697	14777
834	702
2350	702
2972	702
4548	702
702	5463
6289	702
702	6503
7480	702
702	7739
8135	702
702	8999
9682	702
10288	702
11571	702
12672	702
13317	702
10952	704
9196	715
13447	715
36	718
697	718
1830	718
3671	718
4596	718
718	4992
5014	718
5015	718
7242	718
7337	718
718	7874
9593	718
9853	718
10311	718
718	10643
718	11302
718	11457
11459	718
728	789
730	120
437	730
740	730
1973	730
3592	730
730	3635
730	4019
5147	730
730	6059
730	7137
730	8121
730	8546
8972	730
730	10736
730	11729
11859	730
730	15073
789	733
11296	733
10	740
36	740
740	45
740	120
740	182
740	187
740	206
740	358
740	386
740	659
740	730
740	762
740	830
740	1031
1307	740
740	1483
740	1611
740	2096
2143	740
740	2196
740	2207
740	2354
740	2427
740	2723
740	2849
740	2866
740	3058
740	3356
740	3383
740	3457
740	3474
740	3519
740	3717
740	3802
740	4276
740	4368
740	4408
4417	740
740	4634
740	4665
740	4697
740	4831
740	5401
740	5583
5881	740
740	6145
740	6401
740	6436
6641	740
6821	740
740	6869
740	6987
740	7048
740	7178
740	7201
740	7317
740	7671
740	7964
740	7991
740	8293
8338	740
740	8399
740	8609
740	8741
740	8823
740	9116
740	9309
9350	740
740	9355
740	9869
740	9905
740	9932
740	10178
10341	740
740	10489
740	10674
740	10837
740	10857
740	10874
740	10980
740	11027
740	11044
740	11045
740	11729
11753	740
740	11940
740	12283
740	12582
740	12675
740	12874
740	13025
740	13059
740	13364
740	13522
740	13567
13621	740
740	13753
740	13807
740	13839
740	14187
740	14285
740	14464
740	14674
740	15073
740	15159
740	15204
1380	743
2734	743
2934	743
8715	743
14913	743
895	749
973	749
749	2272
2734	749
2972	749
4548	749
4822	749
5707	749
6451	749
7731	749
8848	749
12075	749
14990	749
2260	760
7322	760
31	762
437	762
740	762
789	762
762	3519
3592	762
4520	762
762	4879
5939	762
762	6803
7337	762
762	7904
762	8004
762	9134
9225	762
762	9905
10270	762
762	10690
762	11337
762	11457
11859	762
12428	762
13812	762
13986	762
762	14937
14945	762
6874	771
7337	771
7480	771
7549	786
789	584
621	789
789	830
789	1068
789	1380
789	1651
789	2734
3212	789
789	3933
5015	789
789	5452
6984	789
789	7337
789	7970
789	8850
789	10270
11843	789
789	12129
789	12330
12672	789
13757	789
31	801
1112	801
1973	801
801	5714
7337	801
801	7874
13812	801
13986	801
789	815
1760	815
2260	815
621	818
822	818
960	818
818	2833
3671	818
7021	818
9025	818
10181	818
818	10643
10726	818
818	11225
11459	818
12516	818
12874	818
13812	818
14551	818
36	822
822	565
822	620
648	822
822	818
822	1076
1830	822
822	2582
822	2593
822	2633
822	2878
2908	822
822	3065
822	3393
3533	822
3603	822
3986	822
822	4677
5014	822
5337	822
822	5731
6641	822
822	6657
822	6776
822	6803
822	6962
822	7167
7189	822
822	8293
8347	822
822	8593
822	8654
822	9683
822	9932
822	9969
822	10100
822	10110
10118	822
10437	822
822	10501
822	10690
822	10837
11151	822
822	11682
11753	822
822	11784
822	11862
822	12178
822	12376
822	12695
822	13013
822	13159
822	13422
13648	822
822	13807
822	13839
822	13919
822	14562
822	14777
822	14781
830	7970
789	833
3519	833
833	6146
6602	833
834	1262
834	1362
834	1565
834	2322
834	2578
834	3391
834	3753
834	4303
834	4418
834	4465
834	4769
834	6213
834	6349
834	7364
834	7739
834	7888
834	8054
834	8069
834	8392
834	8831
834	8934
834	9341
834	9740
834	9889
834	10907
834	11040
834	11456
834	12442
834	12554
834	12887
834	13120
834	13317
834	13390
834	13473
834	14183
834	14806
834	15219
834	15242
718	835
789	835
963	835
7337	835
8147	835
9596	835
10241	835
10690	835
835	11623
11676	835
13807	835
13812	835
14285	835
1675	837
837	4008
837	4193
4646	837
837	6003
837	6123
837	8736
837	9525
9932	837
837	13249
837	13941
837	14850
15026	837
2934	838
11843	838
840	231
840	940
1307	840
840	3051
840	4369
840	5831
5881	840
6946	840
840	7408
840	8751
840	9186
840	10544
12672	840
13105	840
13648	840
14945	840
7970	841
848	2942
848	7593
13986	848
1183	861
1380	895
1566	895
895	1897
895	4532
895	5204
895	6039
895	7811
8135	895
8694	895
895	8715
895	9178
895	9630
11571	895
11843	895
895	12435
895	13548
789	917
1112	917
917	1651
3887	917
5015	917
5452	917
5531	917
7242	917
7337	917
917	9449
9895	917
11459	917
917	12593
12874	917
917	14464
8135	937
169	940
940	450
620	940
940	699
963	940
940	1223
1675	940
940	1767
940	1994
940	2226
940	2246
940	2491
940	2844
940	4499
4587	940
940	5136
5277	940
5293	940
940	5867
940	6286
7293	940
940	7819
940	7997
940	8208
8218	940
940	8455
940	8736
940	8837
9176	940
9714	940
9888	940
940	9992
940	10050
10178	940
10260	940
10271	940
940	10325
10691	940
940	11039
11459	940
940	11569
11671	940
940	12470
12827	940
12901	940
940	13980
940	14244
14285	940
14305	940
14404	940
940	14422
14898	940
15242	940
789	946
2878	946
948	9607
11331	948
948	12648
948	14321
789	950
4472	956
31	960
240	960
789	960
960	818
3533	960
3592	960
960	3887
3933	960
6641	960
7242	960
11328	960
960	11642
13812	960
13986	960
584	963
789	963
830	963
2260	963
7970	963
10690	963
9682	972
11750	972
12091	972
12672	972
743	973
973	749
973	873
973	1880
2313	973
2393	973
973	3391
3915	973
4303	973
4534	973
4650	973
4667	973
5293	973
5314	973
5491	973
6163	973
6221	973
6289	973
7359	973
7888	973
973	8069
8426	973
973	8539
973	8831
973	8934
973	8939
9089	973
9742	973
9912	973
973	10371
973	11671
11817	973
12435	973
12546	973
12554	973
13120	973
14628	973
1897	976
4102	976
5491	976
976	5866
7075	976
976	8112
10288	976
11571	976
12672	976
14812	976
36	996
621	996
697	996
996	1329
996	2196
996	2674
996	2915
996	3519
996	3592
996	4520
996	4867
996	5049
996	5199
996	5858
996	7962
996	11331
996	11337
996	11676
996	12376
996	12956
996	13103
996	13986
998	6493
4378	1002
1002	5331
254	1008
393	1008
437	1008
568	1008
657	1008
996	1008
1008	1024
1008	1076
1307	1008
2057	1008
1008	2160
1008	2207
1008	2427
2429	1008
1008	2582
1008	2596
1008	2876
1008	3009
1008	3029
1008	3066
3179	1008
1008	3200
3212	1008
1008	3309
1008	3356
3603	1008
1008	3639
1008	3665
1008	3833
1008	3887
4047	1008
4251	1008
1008	4424
1008	4550
1008	4646
1008	4823
1008	4992
5223	1008
1008	5356
1008	5401
1008	5435
1008	5699
1008	6084
1008	6355
6570	1008
6648	1008
1008	6662
1008	6696
6821	1008
1008	6869
1008	6946
6955	1008
1008	6987
1008	6989
1008	7021
1008	7047
1008	7178
7252	1008
1008	7313
1008	7317
7398	1008
1008	7433
1008	7709
1008	7855
1008	7950
8053	1008
8133	1008
8168	1008
8201	1008
1008	8362
1008	8465
8717	1008
8728	1008
1008	8769
1008	8823
8972	1008
9025	1008
1008	9034
9171	1008
1008	9208
9358	1008
1008	9413
9877	1008
9949	1008
1008	9968
1008	9969
1008	9993
10118	1008
1008	10130
1008	10217
10475	1008
1008	10726
1008	10920
1008	11027
1008	11098
11151	1008
11156	1008
1008	11225
11305	1008
11608	1008
1008	11668
11818	1008
1008	11859
11968	1008
1008	12283
1008	12287
12428	1008
1008	12490
12516	1008
1008	12537
1008	12589
1008	12609
1008	12893
13103	1008
1008	13105
1008	13208
1008	13263
1008	13544
13585	1008
13598	1008
13621	1008
13757	1008
14369	1008
1008	14481
1008	14907
1008	14938
1008	15220
1024	347
393	1024
584	1024
697	1024
1024	733
1008	1024
1024	1705
2278	1024
1024	2562
3203	1024
1024	3356
3357	1024
1024	3728
3857	1024
1024	5049
5223	1024
1024	5666
1024	5821
1024	5858
1024	5954
1024	6516
6648	1024
1024	7874
7887	1024
1024	7963
1024	8486
1024	8715
9255	1024
9358	1024
1024	9515
1024	9969
1024	10178
1024	10364
10397	1024
1024	10736
1024	11437
1024	11973
1024	12330
12625	1024
1024	13364
13540	1024
1024	13690
13807	1024
13812	1024
1024	13817
14305	1024
1024	14683
1024	14919
1024	15220
1031	1523
1031	2986
3592	1031
3671	1031
3857	1031
1031	3887
4520	1031
1031	5822
7242	1031
1031	8286
1031	10110
10278	1031
1031	10690
1031	11642
11859	1031
1031	12609
1031	13263
1031	13487
789	1032
3887	1032
789	1033
7242	1033
9196	1033
9944	1033
10690	1033
12330	1033
11843	1039
789	1054
1973	1054
7549	1054
10690	1054
12152	1054
789	1055
1068	1055
5015	1055
6946	1055
7337	1055
9905	1055
10178	1055
12330	1055
2972	1062
5680	1062
6719	1062
11843	1062
789	1067
1523	1067
1973	1067
1067	6803
1068	182
1068	187
240	1068
1068	357
1068	1055
1068	1611
1068	2214
1068	2288
1068	2360
1068	2633
1068	2833
1068	2866
3333	1068
3577	1068
1068	3665
1068	3717
1068	3833
1068	4368
1068	4539
1068	4590
1068	4890
1068	5356
1068	5773
1068	6145
1068	6355
1068	6390
1068	6401
6602	1068
1068	6869
1068	6888
1068	6987
7335	1068
1068	7373
1068	7578
1068	7964
8053	1068
1068	8399
1068	8486
1068	8546
1068	8823
1068	9869
1068	10270
10311	1068
1068	10501
1068	10782
1068	11027
11608	1068
1068	11729
11868	1068
1068	12030
1068	12344
1068	12497
1068	12675
1068	13003
13103	1068
1068	13396
1068	13406
13621	1068
1068	14051
1068	14937
1068	15073
5954	1075
822	1076
1008	1076
1881	1076
3110	1076
4276	1076
1076	5903
7549	1076
8347	1076
8850	1076
1076	9098
12330	1076
13812	1076
4705	1079
1079	13925
686	1081
1068	1081
2986	1081
3592	1081
3857	1081
4476	1081
5714	1081
6853	1081
6984	1081
7242	1081
7313	1081
7337	1081
7398	1081
7889	1081
9853	1081
10364	1081
10690	1081
11006	1081
11642	1081
11859	1081
12152	1081
12330	1081
13757	1081
14777	1081
1087	789
1087	9596
1087	15138
2972	1088
6183	1088
1088	7321
8135	1088
8548	1088
11843	1088
11843	1090
10303	1101
11843	1101
1101	14256
2129	1105
2578	1105
5680	1105
1105	6233
13111	1105
1105	13469
13690	1105
1105	14353
1112	10
1112	182
1112	584
621	1112
1112	801
1112	1024
1112	1257
1112	1611
1112	1787
1112	1902
1112	2143
1112	2196
1112	2399
1112	2429
1112	2849
1112	3110
1112	3203
1112	3309
1112	3383
1112	3474
1112	3671
1112	4596
1112	4634
1112	5342
1112	5452
1112	5714
1112	5911
1112	6145
1112	6869
1112	6888
1112	6984
1112	7242
1112	7337
1112	7373
1112	7904
1112	8135
1112	8293
1112	8769
1112	9905
1112	10837
1112	10882
1112	11027
1112	11080
1112	11225
1112	11331
1112	11676
1112	11940
1112	12330
1112	12344
1112	12428
1112	12980
1112	13159
1112	13989
1112	14622
1112	14945
1112	15159
5921	1117
789	1120
789	1125
1551	1125
4378	1125
437	1135
789	1135
1973	1135
5014	1135
5822	1135
5954	1135
7970	1135
11843	1135
13986	1135
5680	1138
6183	1138
8548	1138
9196	1138
11843	1138
2734	1152
7578	1155
1380	1163
2129	1163
2934	1163
1163	3091
4964	1163
5075	1163
7970	1163
8715	1163
10184	1163
12129	1163
12257	1163
14990	1163
31	1168
437	1168
789	1168
1973	1168
1168	3887
1168	4879
5147	1168
1168	6477
1168	6693
1168	8004
1168	10364
10475	1168
1168	13003
1168	13761
13986	1168
6937	1171
789	1172
1172	3707
1172	4677
5881	1172
1172	9596
1172	11302
12672	1172
12956	1172
789	1175
7549	1175
7970	1175
63	1183
1183	207
240	1183
393	1183
1183	833
1183	861
1183	1189
1183	1329
1830	1183
1183	2042
2429	1183
1183	2549
2915	1183
3802	1183
1183	3893
1183	4202
1183	4369
1183	4418
4637	1183
1183	4823
1183	4918
1183	4980
1183	5055
1183	5360
5452	1183
1183	5849
1183	5903
1183	6121
1183	6433
1183	7250
7252	1183
1183	7456
8347	1183
1183	8908
1183	9117
1183	9588
9993	1183
1183	10425
10500	1183
1183	10549
1183	10730
1183	10850
11459	1183
1183	11668
1183	11812
1183	12222
1183	12568
12912	1183
1183	13120
1183	13675
1183	13852
1183	14216
1183	14605
14674	1183
1183	14748
1183	14787
1183	14883
1183	15221
1184	614
830	1184
1184	1329
1973	1184
1184	3507
7242	1184
10303	1184
14305	1184
789	1187
4472	1187
1183	1189
789	1207
1973	1207
13986	1207
789	1218
7970	1218
1380	1223
1566	1223
2734	1223
7888	1223
8135	1223
11750	1223
789	1241
830	1241
3592	1241
5401	1241
7549	1241
7970	1241
8135	1241
10952	1241
11843	1241
13111	1241
13807	1241
5680	1243
6183	1243
9196	1243
1243	14708
789	1257
1068	1257
1112	1257
1973	1257
2429	1257
1257	2920
3179	1257
3309	1257
3887	1257
4760	1257
4879	1257
5147	1257
6177	1257
6546	1257
1257	6803
7137	1257
8121	1257
9853	1257
9903	1257
11459	1257
11843	1257
1257	12322
12609	1257
13986	1257
830	1258
3887	1258
5102	1258
7549	1258
12330	1258
449	1260
948	1260
2371	1260
1260	3390
6961	1260
7242	1260
7337	1260
1260	9413
1260	10686
11457	1260
11862	1260
12956	1260
13159	1260
13823	1260
13986	1260
14285	1260
14586	1260
1262	1806
1262	2065
1262	3018
1262	3391
4229	1262
4532	1262
1262	5146
5765	1262
5999	1262
7811	1262
9368	1262
9912	1262
11804	1262
12442	1262
12546	1262
12554	1262
14158	1262
1262	14467
1262	14537
14628	1262
14898	1262
14913	1262
789	1280
1307	584
1307	840
1307	1580
1307	2160
1307	2427
1307	3320
1307	3802
1307	4019
5015	1307
1307	5049
1307	5199
1307	5337
1307	5452
1307	5906
1307	5916
1307	7048
1307	7433
1307	7962
1307	8121
1307	8299
1307	8362
1307	9853
1307	9877
1307	10364
1307	11006
1307	11676
1307	12831
1307	12874
1307	13111
2734	1318
4708	1318
6183	1318
7075	1318
7480	1318
7731	1318
8135	1318
8501	1318
8694	1318
10303	1318
12984	1318
13548	1318
15217	1318
393	1329
584	1329
621	1329
740	1329
789	1329
1329	948
1184	1329
2738	1329
2915	1329
3167	1329
3404	1329
4520	1329
4596	1329
4637	1329
8728	1329
9949	1329
11006	1329
11305	1329
11459	1329
11642	1329
11843	1329
12144	1329
13986	1329
8539	1336
5680	1337
11843	1337
1566	1340
6039	1340
9682	1340
11571	1340
13635	1340
14884	1340
6183	1345
1354	6693
11843	1354
1354	14203
620	1362
834	1362
1380	1362
2972	1362
6039	1362
6183	1362
8135	1362
11843	1362
12672	1362
14812	1362
6183	1363
1380	1373
2734	1373
1373	5292
1373	7401
8715	1373
11750	1373
11843	1373
1380	2734
1380	2934
2972	1380
1380	5102
1380	5680
1380	7401
6183	1398
11843	1398
2734	1402
1402	5292
1402	8715
